-77.985,34.952	NC	Kenansville	      2 Kenansville
-77.982,35.498	NC	Pikeville	      2 Pikeville
-77.996,35.386	NC	Goldsboro	     24 Goldsboro	      2 Wayne Memorial	      1 Goldsboro SC USA
-78.019,33.919	NC	Southport	      1 Southport
-78.023,34.829	NC	Rose Hill	      3 Rose Hill
-78.087,35.198	NC	Mount Olive	      3 Mt. Olive	      3 Mount Olive	      3 Mt Olive
-78.156,34.069	NC	Bolivia	      1 Bolivia NC	      1 Bolivia North Carolina
-78.055,34.254	NC	Leland	      1 Leland
-78.151,35.116	NC	Faison	      1 Faison
-78.263,34.01	NC	Supply	      2 Supply
-78.302,36.105	NC	Louisburg	      4 Louisburg
-78.322,34.998	NC	Clinton	      4 Clinton
-78.339,35.840	NC	Zebulon	      4 Zebulon
-78.347,35.512	NC	Smithfield	      3 Smithfield
-78.399,36.33	NC	Henderson	      1 Henderson	      1 Franklin and Warren
-78.456,35.65	NC	Clayton	      8 Clayton
-78.455,33.894	NC	Ocean Isle Beach	      1 Ocean Isle Beach
-78.458,36.102	NC	Franklinton	      1 Franklinton
-78.482,35.789	NC	Knightdale	      1 Knightdale
-78.497,36.024	NC	Youngsville	      1 Youngsville
-78.53,35.533	NC	Willow Springs	      1 Willow Springs
-78.580,35.383	NC	Benson	      1 Benson
-78.572,33.892	NC	Calabash	      1 Calabash
-78.582,35.959	NC	Wake Forest	      1 Wake Forest
-78.588,36.312	NC	Oxford	      2 Oxford
-78.606,34.628	NC	Elizabethtown	      3 Elizabethtown
-78.609,35.307	NC	Dunn	      3 Dunn
-78.621,35.706	NC	Garner	      1 Garner
-78.461,35.924	NC	Rolesville	      1 Rolesville
-78.643,35.786	NC	Raleigh	   5385 Raleigh	      9 Raliegh	      5 Releigh	      4 Raleight	      2 Raleign	      1 Rleigh	      1 raleigh	      1 Raleig	      1 Ralegh	      1 Maupin Taylor	      1 Raleighn	      1 Dorothea Dix	      1 Roleigh	      1 Ruleigh	      1 Rayleigh
-78.686,36.122	NC	Creedmoor	      2 Creedmoor
-78.703,34.341	NC	Whiteville	      1 Whiteville
-78.739,35.407	NC	Buies Creek	     55 Buies Creek	      1 Buis Creek	      1 Buies Greek	      1 Buics Creek	      1 Bales Creek
-78.755,36.13	NC	Butner	     19 Butner	      1 Butler NC	      1 John Umstead
-78.765,35.611	NC	Fuquay Varina	      2 Fuquay-Varina	      2 Fuquay Varina
-78.781,35.789	NC	Cary	     91 Cary	      1 Cory	      1 Carey	      1 Carry NC USA
-78.818,34.545	NC	Bladenboro	      2 Bladenboro
-78.822,35.404	NC	Lillington	      2 Lillington
-78.833,35.833	NC	Morrisville	     29 Morrisville	      1 Morriville
-78.853,35.733	NC	Apex	      8 Apex
-78.865,35.658	NC	Holly Springs	      2 Holly Springs
-78.885,36.166	NC	Bahama	      2 Bahama
-78.878,35.054	NC	Fayetteville	     45 Fayetteville	      2 Fayettville	      1 Fayeteville
-78.864,35.899	NC	Research Triangle Park, Durham	     45 Research Triangle Park	      4 RTP	      1 Research Triangle park	      1 Research Triange Park	      1 Research Triangel Park	      1 Research Triangle	      1 Research TrianglePark	      1 Res Triangle NC	      1 Resaerch Triangle Park	      1 Dickinson Research	      1 Research triangle Park	      1 Research Ttriangle Park	      1 Research Iriangle Park	      1 Triangle Park	      1 Res. Triangle Park	      1 Reseach Triangle Park	      1 Reseasrch Triangle Park	      1 Reserch Triangle Park	      1 Research Traingle Park	      1 Research Tringle Park	      1 Res Triangle Pk	      1 Res Triangular Pk	      1 Res Triangle Pk SC USA
-78.896,35.995	NC	Durham	  24698 Durham	      3 Durbam	      2 Durhlam	      2 Durhan	      1 Durtham	      1 Durhum	      1 Durhams	      1 Dunham	      1 Duham	      1 VA Mid-Atlantic	      1 Duke Divinity	      1 Preston Robert	      1 Duram	      1 Duraham	      1 Durkam	      1 Durham IL	      1 Durham SC	      1 Rayleigh-Durham
-78.935,36.218	NC	Rougemont	      1 Rougemont
-78.936,35.681	NC	New Hill	      1 New Hill
-78.983,36.387	NC	Roxboro	      1 Roxboro
-78.986,34.970	NC	Hope Mills	      1 Cumberland NC	      1 Hope Mills
-78.111,34.999	NC	Warsaw	      1 Warsaw NC USA	      1 Warsaw North Carolina	      1 Warsaw NC
-78.997,35.136	NC	Fort Bragg	     77 Fort Bragg	     17 Ft. Bragg	      3 Ft Bragg	      3 Womack Army
-79.008,35.181	NC	Pope AFB	      1 Pope AFB
-79.012,34.618	NC	Lumberton	      2 Lumberton
-79.057,35.915	NC	Chapel Hill	  14771 Chapel Hill	      9 Chapell Hill	      3 Chapel Hil	      2 Chapil Hill	      2 Chapel HIll	      2 Chapel hill	      1 Chrapel Hill	      1 Chaptel Hill	      1 Chapel Hll	      1 Chapel Hioll	      1 Chapel Hills	      1 Chapel-Hill	      1 Capel Hill	      2 Chapel	      1 USA. Chapel Hill	      1 Chapel Hill Chapel Hill	      1 CHAPEL HILL	      1 Porter Graham	      1 Eshelman	      1 ChapelHill	      1 Gillings	      1 Chapill Hill	      1 California at Chapel Hill	      1 Chappel Hill	      1 Lineberger	      1 Orange Cardiovascular	      1 Carborro	      1 Chapter Hill	      1 Kenan-Flagler	      1 Kenan Flagler	      1 UNC-CH	      1 Jaycee Burn	      1 Chauel Hill	      1 Chapel Hill CA	      1 Chapel Hill CA USA	      1 chapel Hill
-79.077,35.912	NC	Carrboro, Chapel Hill	     12 Carrboro
-79.099,36.076	NC	Hillsborough	     12 Hillsborough
-79.106,36.482	NC	Semora	      1 Semora
-79.158,36.394	NC	Leasburg	      1 Leasburg
-79.159,35.466	NC	Sanford	      5 Sanford
-79.177,35.722	NC	Pittsboro	      2 Pittsboro
-79.187,36.081	NC	Efland	      2 Efland
-79.193,34.679	NC	Pembroke	      5 Pembroke
-79.200,36.249	NC	Prospect Hill	      1 Prospect Hill
-79.266,36.096	NC	Mebane	      1 Mebane	      1 West End Revitalization	      1 Cedar Grove Institute
-79.320,35.946	NC	Saxapahaw	      1 Saxapahaw
-79.336,36.407	NC	Yanceyville	      1 Yanceyville
-79.35,34.736	NC	Maxton	      1 Maxton
-79.392,35.174	NC	Southern Pines	     13 Southern Pines
-79.43,35.893	NC	Snow Camp	      2 Snow Camp
-79.438,36.097	NC	Burlington	     28 Burlington	      2 Kernodle
-79.462,35.724	NC	Siler City	      1 Siler City	      1 Chatham Social Health	      1 Siler
-79.463,34.774	NC	Laurinburg	      2 Laurinburg	      1 Laurinberg	      1 Andrews Presbyterian
-79.472,35.191	NC	Pinehurst	     14 Pinehurst
-79.508,36.096	NC	Elon College	     11 Elon
-79.553,35.032	NC	Hoffman	      1 Hoffman NC	      1 Hoffman North Carolina	      1 Hoffman NC USA
-79.567,35.240	NC	West End	      1 West End	      1 W End
-79.571,35.852	NC	Liberty	      1 Liberty
-79.578,36.094	NC	Gibsonville	      1 Gibsonville
-79.664,36.36	NC	Reidsville	      2 Reidsville
-79.704,34.884	NC	Hamlet	      1 Hamlet NC	      1 Hamlet North Carolina	      1 Hamlet NC USA
-79.719,36.215	NC	Browns Summit	      1 Browns Summit
-79.743,36.502	NC	Eden	      1 Eden NC	      1 Eden North Carolina
-79.768,34.994	NC	Richmond	      2 Richmond
-79.795,36.069	NC	Greensboro	    654 Greensboro	      5 Greenboro
-79.814,35.709	NC	Asheboro	      7 Asheboro
-79.843,35.813	NC	Randleman	      1 Randleman
-79.909,36.199	NC	Summerfield	      1 Summerfield
-79.935,35.998	NC	Jamestown	      1 Jamestown
-80.005,35.955	NC	High Point	     15 High Point	      1 Highpoint
-80.089,36.094	NC	Kernersville	      5 Kernersville
-80.090,34.964	NC	Wadesboro	      1 Wadesboro
-80.107,35.880	NC	Thomasville	      1 Davidson County Community College	      1 Thomasville
-80.203,35.348	NC	Albemarle	      1 Albermale	      1 Albemarle North Carolina	      1 Albemarle NC	      1 Albemarle NC USA
-80.241,36.1	NC	Winston Salem	   9054 Winston-Salem	    223 Winston Salem	      7 Wiston-Salem	      6 Winston- Salem	      5 Winston-Salen	      5 Winstom-Salem	      3 Winton-Salem	      2 winston-Salem	      2 Winston-Salam	      1 WistonSalem	      1 Wisnton-Salem	      1 wisnton Salem	      1 Winsto-Salem	      1 Winston-Salew	      1 Winston-Salemn	      1 WinstonSalem	      1 Winston-Salcm	      1 Winston-Saem	      1 Winstion-Salem	      1 Winson-Salem	      1 Winston -Salem	      1 Bowman Gray	      1 Wake Forest	      1 WakeForest	      1 Wake-Forest	      1 Winson Salem
-80.286,35.484	NC	Misenheimer	      1 Misenheimer
-80.296,36.241	NC	Rural Hall	      1 Rural Hall
-80.345,35.808	NC	Lexington	      1 Lexington North Carolina	      1 Lexington NC	      1 Lexington Memorial
-80.359,36.282	NC	King	      1 King
-80.385,36.021	NC	Clemmons	      5 Clemmons
-80.413,35.945	NC	Advance	      1 Advance NC	      1 Advance North Carolina	      1 Advance NC USA
-80.442,36.103	NC	Lewisville	      1 Lewisville
-80.428,35.554	NC	Rockwell	      1 Rockwell NC	      1 Rockwell North Carolina	      1 Rockwell NC USA
-80.431,36.001	NC	Bermuda Run	      1 Bermuda Run
-80.45,34.982	NC	Wingate	      6 Wingate
-80.469,35.667	NC	Salisbury	     18 Salisbury	      1 Catawba College	      1 Bill Hefner
-80.549,34.983	NC	Monroe	      1 Monroe
-80.572,35.903	NC	Mocksville	      1 Mocksville
-80.581,35.41	NC	Concord	     25 Concord
-80.607,36.499	NC	Mount Airy	      4 Mount Airy	      1 Mt Airy	      1 Mt. Airy
-80.638,35.504	NC	Kannapolis	      1 Kannapolis	      1 Murdock Research	      1 Murdock Res
-80.660,36.128	NC	Yadkinville	      1 Yadkinville
-80.650,35.324	NC	Harrisburg	      1 Harrisburg
-80.673,35.078	NC	Indian Trail	      1 Indian Trail
-80.72,35.118	NC	Matthews	      5 Matthews	      1 Mathews NC USA
-80.743,34.925	NC	Waxhaw	      2 Waxhaw
-80.765,35.021	NC	Weddington	      1 Weddington
-80.815,35.583	NC	Mooresville	      6 Mooresville
-80.838,35.222	NC	Charlotte	   1571 Charlotte	      1 Charolotte	      1 Mecklenburg Emergency	      1 Mecklenburg County	      1 Charlotte ND	      1 Bartlett Tree	      1 Chalotte	      1 Charlotte ND USA	      1 Charlotte NV USA	      1 Charlotte CA USA
-80.843,35.41	NC	Huntersville	      3 Huntersville
-80.849,35.498	NC	Davidson	     31 Davidson
-80.885,36.266	NC	Elkin	      2 Elkin
-80.888,35.086	NC	Pineville	      2 Pineville	      1 Pineville in Charlotte
-80.889,35.785	NC	Statesville	      6 Statesville
-80.926,35.473	NC	Cornelius	      1 Cornelius
-80.941,36.219	NC	Ronda	      1 Ronda
-81.038,35.244	NC	Belmont	      1 Belmont
-81.103,35.358	NC	Stanley	      1 Stanley NC	      1 Stanley North Carolina	      1 Stanley NC USA
-81.121,36.506	NC	Sparta	      4 Sparta
-81.143,36.161	NC	North Wilkesboro	      1 North Wilkesboro	      1 N Wilkesboro
-81.153,36.148	NC	Wilkesboro	      2 Wilkesboro
-81.176,35.316	NC	Dallas	      1 Dallas
-81.176,35.923	NC	Taylorsville	      1 Taylorsville
-81.186,35.262	NC	Gastonia	      8 Gastonia	      1 Gaston Memorial	      1 Gaston Mem
-81.215,36.103	NC	Moravian Falls	      1 Moravian Falls
-81.213,35.721	NC	Conover	      1 Conover
-81.256,35.472	NC	Lincolnton	      1 Lincolnton
-81.303,35.286	NC	Bessemer City	      1 Bessemer City
-81.336,35.735	NC	Hickory	     52 Hickory	      2 Catawba Valley	      2 Catawba Memorial
-81.342,35.238	NC	Kings Mountain	      1 Kings Mountain
-81.437,35.797	NC	Granite Falls	      1 Granite Falls
-81.495,35.847	NC	Hudson	      1 Hudson
-81.496,36.403	NC	West Jefferson	      1 West Jefferson	      1 W Jefferson
-81.54,35.292	NC	Shelby	     12 Shelby
-81.54,35.915	NC	Lenoir	     17 Lenoir
-81.667,35.25	NC	Boiling Springs	      3 Boiling Springs	      1 Boiling Spring	      1 Gardner-Webb
-81.686,35.747	NC	Morganton	     58 Morganton	      4 Morgantown
-81.687,36.22	NC	Boone	    197 Boone	     17 Appalachian State	      1 Bonne NC
-81.872,36.163	NC	Banner Elk	      1 Banner Elk
-81.875,35.333	NC	Forest City	      1 Forest City
-81.93,35.357	NC	Spindale	      1 Spindale
-81.957,35.368	NC	Rutherfordton	      1 Rutherfordton
-81.969,35.489	NC	Union Mills	      1 Union Mills
-82.073,35.917	NC	Spruce Pine	      1 Spruce Pine
-82.184,35.297	NC	Mill Spring	      1 Mill Spring
-82.297,35.649	NC	Montreat	      1 Montreat
-82.32,35.618	NC	Black Mountain	      1 Black Mountain
-82.395,35.603	NC	Swannanoa	      1 Swannanoa
-82.400,35.522	NC	Fairview	      1 Fairview
-82.442,35.271	NC	Flat Rock	      1 Flat Rock	      1 Flatrock
-82.453,35.782	NC	Barnardsville	      1 Barnardsville
-82.459,35.316	NC	Hendersonville	     19 Hendersonville	      1 Blue Ridge Community Health
-82.489,35.587	NC	Oteen	      1 Oteen
-82.502,35.436	NC	Fletcher	      6 Fletcher
-82.553,35.598	NC	Asheville	    248 Asheville	      4 Ashville	      1 Dixon Hughes	      1 Warren Wilson	      1 Skyland	      1 Thoms Rehabilitation
-82.553,35.826	NC	Mars Hill	      1 Mars Hill
-82.561,35.701	NC	Weaverville	      1 Weaverville
-82.593,35.381	NC	Mills River	      1 Mills River
-82.641,35.382	NC	Horse Shoe	      1 Horse Shoe
-82.697,35.535	NC	Chandler	      1 Biltmore Lake	      1 Chandler NC	      1 Chandler North Carolina
-82.698,35.797	NC	Marshall	      1 Marshall NC
-82.714,35.541	NC	Candler	      1 Candler	      1 Enka
-82.734,35.234	NC	Brevard	      9 Brevard
-82.822,35.143	NC	Rosman	      1 Rosman
-82.843,35.534	NC	Canton	      1 Canton NC	      1 Canton North Carolina	      1 Canton NC USA
-82.837,35.896	NC	Hot Springs	      1 Hot Springs
-82.912,35.533	NC	Clyde	      2 Clyde
-83.003,35.478	NC	Hazelwood	      1 Hazelwood	      1 Hazewood
-83.011,35.483	NC	Waynesville	      3 Waynesville
-83.115,35.112	NC	Cashiers	      3 Cashiers
-83.188,35.308	NC	Cullowhee	     91 Cullowhee	      1 Cullowheel	      1 Cullowee	      1 Cullowbee
-83.197,35.053	NC	Highlands	      1 Highlands
-83.209,35.349	NC	Webster	      1 Webster
-83.225,35.373	NC	Sylva	      3 Sylva
-83.305,35.5	NC	Cherokee	      2 Cherokee
-83.384,35.181	NC	Franklin	      2 Franklin
-83.386,35.055	NC	Otto	      7 Otto
-83.969,35.073	NC	Murphy	      1 Murphy NC USA	      1 Murphy North Carolina	      1 Murphy NC	      1 Murphy North Carolina USA
-100.002,48.371	ND	Rugby	      1 Rugby
-100.630,46.087	ND	Fort Yates	      1 Fort Yates	      1 Standing Rock Sioux	      1 Ft Yates
-100.779,46.805	ND	Bismarck	     60 Bismarck	      3 Bismark
-100.889,46.827	ND	Mandan	      3 Mandan
-101.296,48.236	ND	Minot	     15 Minot
-101.307,48.417	ND	Minot AFB	      5 Minot Air Force Base
-101.786,47.264	ND	Beulah	      2 Beulah
-101.295,47.115	ND	Center	      1 Fort Clark
-101.844,46.407	ND	Elgin	      1 Elgin
-102.487,46.587	ND	Madison	      1 Madison
-102.499,47.982	ND	New Town	      1 New Town
-102.643,46.004	ND	Hettinger	      1 Hettinger
-102.791,46.879	ND	Dickinson	      2 Dickinson
-102.928,48.394	ND	Tioga	      1 Tioga
-103.421,46.184	ND	Bowman	      1 Bowman North Dakota	      1 Bowman ND USA	      1 Bowman ND
-103.622,48.147	ND	Williston	      1 Williston
-103.947,46.295	ND	Marmarth	      1 Marmarth
-96.606,46.265	ND	Wahpeton	      1 Wahpeton
-96.782,46.876	ND	Fargo	   1223 Fargo	      1 in Fargo	      1 Farga	      1 Prairieland Home	      1 Frago	      1 Farzo	      1 Faro ND	      1 Faigo	      1 Fargo NC
-97.032,47.924	ND	Grand Forks	    938 Grand Forks	      1 Grnad Forks	      1 Grands Forks	      1 GrandForks	      1 Grand forks	      1 Grand Fork	      1 Grand Folks	      1 Grand Fofrks	      1 Gand Forks	      1 Grand Forkes
-97.338,47.500	ND	Mayville	      1 Mayville
-97.374,47.95	ND	Grand Forks AFB	      2 Grand Forks AFB	      1 Grand Forks Air Force Base
-97.411,48.419	ND	Grafton	      1 Grafton
-97.744,48.398	ND	Park River	      1 Park River	      1 Pk River
-98.027,46.924	ND	Valley City	      1 Valley City
-98.332,47.792	ND	Pekin	      1 Pekin
-98.374,46.442	ND	Grand Rapids	      1 Grand Rapids	      1 Grands Rapids
-98.709,46.91	ND	Jamestown	     10 Jamestown
-98.876,47.985	ND	St Michael	      1 St Michael ND	      1 St. Michael ND
-98.911,48.115	ND	Devils Lake	      1 Devils Lake
-98.956,46.301	ND	Kulm	      1 Kulm
-98.993,47.980	ND	Fort Totten	      1 Fort Totten	      1 Ft Totten
-99.042,46.894	ND	Windsor	      1 Windsor
-99.117,47.45	ND	Carrington	      2 Carrington
-99.314,47.142	ND	Woodworth	      1 Woodworth
-99.363,46.657	ND	Streeter	      1 Streeter
-99.378,46.035	ND	Ashley	      1 Ashley
-99.745,48.839	ND	Belcourt	      1 Belcourt
-99.850,48.661	ND	Rolette	      1 Rolette
-100.569,42.875	NE	Valentine	      1 Valentine NE USA	      1 Valentine Nebraska	      1 Valentine NE
-100.529,40.633	NE	Curtis	      1 Curtis NE	      1 Curtis Nebraska
-100.763,41.136	NE	North Platte	     29 North Platte	     29 N Platte	      2 N Platte NB
-101.544,40.052	NE	Benkelman	      1 Benkelman
-101.719,41.125	NE	Ogallala	      1 Ogallala
-102.217,42.807	NE	Gordon	      2 Gordon NE	      2 Gordon Nebraska
-102.871,42.097	NE	Alliance	      2 Alliance
-103.083,42.322	NE	Hemingford	      1 Hemingford	      1 Hermingford
-103,42.832	NE	Chadron	      2 Chadron
-103.662,41.236	NE	Kimball	      1 Kimball
-103.662,41.829	NE	Gering	      1 Gering
-103.663,41.862	NE	Scottsbluff	     25 Scottsbluff
-95.860,40.391	NE	Auburn	      1 Auburn NE	      1 Auburn Nebraska
-95.731,40.483	NE	Peru	      4 Peru
-95.893,41.136	NE	Bellevue	      4 Bellevue
-95.897,40.676	NE	Nebraska City	      4 Nebraska City
-95.894,41.009	NE	Plattsmouth	      1 Plattsmouth
-95.926,41.135	NE	Offutt AFB	      9 Offutt Air Force Base	      6 Offutt AFB	      1 Offut Air Force Base	      1 Offut AFB	      1 Offutt Af Base
-95.94,41.261	NE	Omaha	   8658 Omaha	      5 Omaba	      1 Omeha	      1 Omcha	      1 Omaka	      1 omaha	      1 Ohama	      1 Ohmaha	      1 Creighton	      1 Olmaha	      1 Dmaha	      1 Munroe-Meyer	      1 Munroe Meyer	      1 Omahan	      1 Omaho	      1 Munroe-Meyer	      1 Munroe Meyer	      1 Omaha NB	      1 Monroe-Meyer	      1 Buffett Cancer	      1 Eppley Institute for Research in Cancer	      1 Omahn	      1 Gretchen Swanson
-95.953,40.166	NE	Humboldt	      1 Humboldt NE	      1 Humboldt Nebraska
-96.032,41.202	NE	Ralston	      2 Ralston
-96.035,41.456	NE	Fort Calhoun	      2 Fort Calhoun	      2 Ft. Calhoun	      2 Ft Calhoun
-96.043,41.157	NE	Papillion	      7 Papillion
-96.100,41.178	NE	La Vista	      7 La Vista
-96.131,41.26	NE	Boys Town	     18 Boys Town	      1 Boys' Town
-96.135,41.544	NE	Blair	      3 Blair
-96.238,41.285	NE	Elkhorn	      1 Elkhorn
-96.265,41.134	NE	Gretna	      1 Gretna
-96.285,40.925	NE	Murdock	      1 Murdock NE	      1 Murdock Nebraska
-96.285,41.290	NE	Waterloo	      1 Waterloo
-96.344,41.313	NE	Platte Valley	      1 Platte Valley
-96.414,42.47	NE	South Sioux City	      1 South Sioux City
-96.435,41.095	NE	Memphis	      1 Memphis
-96.463,41.836	NE	Oakland	      4 Oakland
-96.472,42.238	NE	Winnebago	      1 Winnebago	      1 Chee-Woy-Na-Zhee	      1 Chee Woy Na Zhee
-96.499,41.434	NE	Fremont	      5 Fremont
-96.557,40.912	NE	Waverly	      1 Waverly NE	      1 Waverly Nebraska
-96.623,41.211	NE	Wahoo	      2 Wahoo
-96.724,41.838	NE	West Point	      1 West Point	      1 W Point	      1 WestPoint
-96.708,40.814	NE	Lincoln	   2532 Lincoln	      4 Lincolon	      2 Lincoin	      1 Lincolin	      1 Lincohn	      1 St. Monica'S	      1 St. Monica's	      1 Nebraska Wesleyan	      1 Lincoln-Lancaster	      1 Nebraska-Lincoln	      1 LINCOLN ARMY AIR FIELD	      1 Lincoln NB
-96.748,40.266	NE	Beatrice	      1 Beatrice
-96.962,40.625	NE	Crete	      1 Crete
-96.988,42.385	NE	Concord	     23 Concord
-97.018,42.231	NE	Wayne	      2 Wayne
-97.105,40.911	NE	Seward	      2 Seward
-97.372,41.431	NE	Columbus	      1 Columbus
-97.411,42.033	NE	Norfolk	      5 Norfolk
-97.426,41.194	NE	Shelby	      1 Shelby
-97.497,42.729	NE	Crofton	      1 Crofton
-97.576,40.168	NE	Hebron	      1 Hebron
-97.592,40.865	NE	York	      1 York
-97.604,40.524	NE	Geneva	      1 Geneva
-97.859,40.607	NE	Sutton	      1 Sutton
-98.055,40.522	NE	Clay Center	     12 Clay Center	      1 CenterClay Center	      1 Hruska	      1 Clay Centre	      1 Clay Ctr
-98.34,40.925	NE	Grand Island	     12 Grand Island	     12 Grand Isl
-98.392,40.586	NE	Hastings	      6 Hastings
-98.617,41.004	NE	Cairo	      1 Cairo NE	      1 Cairo Nebraska	      1 Cairo NE USA
-98.588,40.814	NE	Wood River	      1 Platte River	      1 Wood River
-99.084,40.701	NE	Kearney	     28 Kearney	      1 Kearny
-99.384,40.437	NE	Holdrege	      1 Holdrege NE	      1 Holdrege Nebraska
-99.645,41.405	NE	Broken Bow	      1 Broken Bow
-99.739,40.778	NE	Lexington	      1 Lexington
-99.986,40.863	NE	Cozad	      1 Cozad
-70.770,43.001	NH	Rye	      1 Rye
-70.772,43.071	NH	Portsmouth	     35 Portsmouth	      1 Portsmuth
-70.832,42.937	NH	Hampton	      3 Hampton
-70.839,43.037	NH	Greenland	      1 Greenland
-70.864,43.262	NH	Somersworth	      3 Somersworth	      1 Sommersworth
-70.874,43.193	NH	Dover	     27 Dover	      2 Wentworth-Douglass	      2 Wentworth Douglass
-70.916,43.012	NH	Stratham	      1 Stratham
-70.92,43.133	NH	Durham	    814 Durham	      1 Durbam	      1 Dorham	      1 Hubbard Center
-70.94,43.077	NH	Newmarket	      2 Newmarket
-70.946,42.981	NH	Exeter	     13 Exeter	      1 Exter
-70.979,43.305	NH	Rochester	      1 Rochester
-71.012,43.122	NH	Lee	      1 Lee New Hampshire	      1 Lee NH
-71.050,43.780	NH	Effingham	      1 Effingham
-71.073,42.978	NH	Brentwood	      1 Brentwood
-71.117,43.685	NH	Ossipee	      1 Ossipee
-71.156,42.872	NH	Hampstead	      1 Hampstead NH	      1 Hampstead New Hampshire	      1 Hampstead NH USA
-71.117,43.979	NH	Conway	      1 Conway
-71.125,44.049	NH	North Conway	      2 North Conway	      2 N Conway
-71.176,44.473	NH	Berlin	      5 Berlin	      1 Androscoggin Valley
-71.187,42.929	NH	Sandown	      1 Sandown
-71.207,43.584	NH	Wolfeboro	      2 Wolfeboro
-71.21,42.781	NH	Salem	      8 Salem
-71.212,44.395	NH	Gorham	      2 Gorham
-71.23,42.837	NH	North Salem	      1 North Salem	      1 N Salem
-71.26,43.861	NH	Tamworth	      1 Tamworth
-71.299,42.805	NH	Windham	      2 Windham
-71.324,42.882	NH	Derry	      4 Derry
-71.324,43.351	NH	Barnstead	      2 Barnstead
-71.325,42.735	NH	Pelham	      1 Pelham
-71.326,43.150	NH	Deerfield	      2 Deerfield
-71.375,42.866	NH	Londonderry	      8 Londonderry
-71.400,43.751	NH	Moultonborough	      1 Moultonborough
-71.407,43.549	NH	Gilford	      1 Gilford
-71.439,42.764	NH	Hudson	      3 Hudson
-71.461,43.15	NH	Pembroke	      2 Pembroke
-71.463,42.991	NH	Manchester	    182 Manchester	      2 Saint Anselm	      2 Goffstown
-71.464,42.758	NH	Nashua	     49 Nashua	      1 Nashna
-71.465,43.097	NH	Hooksett	      3 Hooksett
-71.485,43.564	NH	Laconia	      7 Laconia
-71.494,42.867	NH	Merrimack	      2 Merrimack
-71.498,43.659	NH	Meredith	     11 Meredith New Hampshire	     11 Meredith NH
-71.514,44.599	NH	Groveton	      1 Groveton
-71.524,42.850	NH	Litchfield	      1 Litchfield NH	      1 Litchfield New Hampshire
-71.528,42.946	NH	Bedford	     24 Bedford
-71.537,43.207	NH	Concord	    112 Concord
-71.563,43.128	NH	Bow	      1 Bow
-71.587,43.439	NH	Northfield	      1 Northfield NH	      1 Northfield New Hampshire
-71.588,43.469	NH	Tilton	      2 Tilton
-71.588,42.739	NH	Hollis	      2 Hollis
-71.615,44.474	NH	Lancaster	      1 Lancaster
-71.624,42.865	NH	Amherst	      3 Amherst
-71.629,43.693	NH	Ashland	      1 Ashland
-71.639,43.615	NH	New Hampton	      1 New Hampton
-71.649,42.836	NH	Milford	      4 Milford
-71.674,43.744	NH	Holderness	      4 Holderness
-71.688,44.279	NH	Bethlehem	      1 Bethlehem
-71.689,44.036	NH	North Woodstock	      1 North Woodstock	      1 N Woodstock
-71.689,43.757	NH	Plymouth	     12 Plymouth	      1 Plymouth State University
-71.736,43.091	NH	Weare	      1 Weare
-71.741,43.591	NH	Bristol	      1 Bristol
-71.78,44.308	NH	Littleton	      4 Littleton
-71.814,42.989	NH	Francestown	      3 Francestown
-71.822,43.175	NH	Henniker	      1 Henniker
-71.873,42.951	NH	Greenfield	      3 Greenfield
-71.951,42.877	NH	Peterborough	      2 Peterborough
-71.982,43.413	NH	New London	      8 New London
-72.006,42.755	NH	Rindge	      1 Rindge
-72.012,43.646	NH	Canaan	      2 Canaan
-72.024,44.143	NH	Woodsville	      2 Woodsville
-72.066,44.077	NH	Haverhill	      1 Haverhill	      1 North Haverhill
-72.07,42.905	NH	Dublin	      5 Dublin
-72.094,42.945	NH	Harrisville	      1 Harrisville
-72.117,43.075	NH	Stoddard	      1 Stoddard
-72.144,43.636	NH	Enfield	      1 Enfield
-72.16,43.811	NH	Lyme	      1 Lyme
-72.179,43.366	NH	Newport	      1 Newport New Hampshire	      1 Newport NH
-72.254,43.645	NH	Lebanon	   2198 Lebanon	      2 Lebanan	      1 Lebonon	      1 lebanon	      1 Lebano	      1 Lebannon	      1 Labanon	      1 Dartmouth-Hitchcock	      1 Dartmouth Hitchcock	      1 Dartmouth-Hichcock
-72.282,42.933	NH	Keene	     24 Keene	      2 Antioch New England
-72.289,43.702	NH	Hanover	   3400 Hanover	     16 Hannover	      1 Honover	      1 Hanaver	      1 Dartmouth Medical	      1 Darmouth Medical	      1 Geisel School	      1 Amos Tuck	      1 Thayer School	      1 Geisel school	      1 Tuck School
-72.31,43.649	NH	West Lebanon	      1 West Lebanon
-72.336,43.374	NH	Claremont	      4 Claremont
-72.428,43.08	NH	Walpole	      1 Walpole
-72.432,43.232	NH	Charlestown	      1 Charlestown New Hampshire	      1 Charlestown NH
-73.927,41.001	NJ	Rockleigh	      1 Rockleigh
-73.949,40.994	NJ	Norwood	      1 Norwood
-73.951,40.879	NJ	Englewood Cliffs	     10 Englewood Cliffs	      1 Arnold P. Gold	      1 Englewood Cliff's
-73.952,41.008	NJ	Northvale	      6 Northvale
-73.931,40.955	NJ	Alpine	      1 Alpine NJ	      1 Alpine New Jersey
-73.967,40.926	NJ	Tenafly	      2 Tenafly
-73.973,40.853	NJ	Fort Lee	     21 Fort Lee	      2 Ft Lee	      2 Ft. Lee
-73.974,40.827	NJ	Edgewater	     17 Edgewater
